t,o,h,l,Price,v,RSI,MACD,MACD Signal,5d_ma,200d_ma,invested_capital_movement,Invested Capital,buy,sell,available_capital,quantities,stop_loss,position_size,gross_profit,gross_loss,Portfolio worth
2013-07-19,23.540001,23.59,23.5,22.128407,8000,56.05005908121078,0.25774079957512797,0.1810967877061862,22.36351600000001,20.26229352499998,0,17200.0,False,False,4957.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20425.040738000003
2013-07-22,23.719998999999998,23.719998999999998,23.6,22.194239000000003,900,59.067334020500894,0.248328462298808,0.19454312262471057,22.316494600000013,20.27204171999998,200,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20671.057306000002
2013-07-23,23.6,23.6,23.5,22.100193,1800,53.06256861099814,0.23062192497634726,0.20175888309503792,22.260068800000013,20.280386294999982,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20605.319152000004
2013-07-24,23.610001,23.610001,23.549999,22.175428,5100,57.08920776160084,0.22012276411144072,0.2054316592983185,22.203642400000014,20.29008708499998,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20657.908417000002
2013-07-25,23.73,23.73,23.629998999999998,22.28828,2000,62.63680185415348,0.21839084304506784,0.2080234960476684,22.17730940000001,20.30268553999998,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20736.791965000004
2013-07-26,23.610001,23.75,23.610001,22.335304,6200,64.82331109685873,0.2182963425737512,0.21007806535288498,22.21868880000001,20.316125804999984,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20769.661741000004
2013-07-29,23.74,23.74,23.74,22.325897,600,63.95935665237969,0.21498418018085275,0.21105928831847853,22.24502040000001,20.329705704999984,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20763.086248000003
2013-07-30,23.91,23.93,23.85,22.429346,1900,69.17271902436813,0.2181915608681173,0.2124857428284063,22.31085100000001,20.343662844999983,0,17400.0,False,False,5157.284245000003,0.0,83.88927787499999,15021.642553,0.0,0.0,20835.397099
2013-07-31,23.940001000000002,23.940001000000002,23.93,22.504579999999997,900,72.50961016849028,0.22421952510038423,0.2148324992828019,22.37668140000001,20.35794948999998,0,17400.0,False,True,20887.985665,-699.0,0.0,0.0,709.0588669999979,0.0,20887.985665
2013-08-01,24.110001,24.110001,24.1,22.664454,1300,78.27551954812175,0.23914056231825143,0.21969411188989182,22.451916200000007,20.371355444999985,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-02,24.120001000000002,24.32,24.120001000000002,22.871349,3500,83.45670365323932,0.26461002951380763,0.228677295414675,22.559125200000004,20.38560920999998,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-06,24.360001,24.360001,24.16,22.720882,2700,69.53954324339016,0.2695461758406559,0.23685107149987117,22.638122200000005,20.400277329999984,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-07,24.02,24.15,23.98,22.711475,31000,68.71296140119225,0.2695913597053874,0.24339912914097442,22.694548000000005,20.41723183499998,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-08,24.33,24.33,24.120001000000002,22.861944,4000,74.34185542629565,0.278557719032964,0.25043084711937236,22.766020800000007,20.434331984999982,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-09,24.25,24.25,24.16,22.720882,900,62.230965371171706,0.2711553883747051,0.2545757553704389,22.777306400000004,20.451940224999976,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-12,24.110001,24.209999,24.110001,22.7679,2600,64.45780495522449,0.26601647531339623,0.25686389935903037,22.756616600000005,20.47001685999998,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-13,24.33,24.389999,24.1,22.937179999999998,7800,71.45045307102127,0.27246255225609417,0.25998362993844315,22.799876200000003,20.48893989499998,0,17400.0,False,True,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-14,24.33,24.33,24.26,22.814923999999998,700,61.38621854920167,0.2646552957040029,0.2609179630915551,22.820566000000003,20.50683165499998,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-15,24.049999,24.049999,23.82,22.429346,4800,40.583653984284716,0.22476412551984382,0.25368719557721287,22.734046400000004,20.523262204999984,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-16,23.799999,23.93,23.799999,22.504579999999997,6100,44.7954802325426,0.19695051781977568,0.24233986002572544,22.690786000000006,20.539602244999983,0,17400.0,False,False,20887.985665,0.0,0.0,0.0,0.0,0.0,20887.985665
2013-08-19,23.92,24.040001,23.809998999999998,22.391726000000002,2800,39.90007216998642,0.16391218109955474,0.2266543242404913,22.615551200000006,20.55593801999998,200,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-20,23.950001,23.959999,23.950001,22.532795,2100,48.08329473439917,0.1474128667905532,0.2108060327505037,22.534674200000005,20.57181244499998,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-21,23.9,24.040001,23.76,22.466963,3700,44.798788782800386,0.12755457932007985,0.19415574206441893,22.465082000000006,20.588337734999982,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-22,23.959999,24.049999,23.9,22.598625,3200,52.31544778630062,0.12104543011306745,0.17953367967414866,22.498937800000007,20.60491465499998,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-23,24.15,24.200001,24.15,22.749095999999998,2400,59.574386464356856,0.12656961885272366,0.16894086750986365,22.547841000000005,20.622197264999976,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-26,24.299999,24.34,24.299999,22.89016,1200,65.28998271725715,0.1407082667957269,0.1632943473670363,22.647527800000006,20.642238589999973,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-27,24.02,24.02,23.709999,22.325897,4800,39.5084691183778,0.10516960900980976,0.15166939969559098,22.606148200000007,20.661045304999973,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-28,23.75,23.860001,23.719998999999998,22.438751,1400,44.56048353067927,0.08513001548512023,0.13836152285349684,22.600505800000008,20.67990294499997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-29,23.91,24.059998999999998,23.91,22.626837,3500,52.232201852275246,0.08346334801722932,0.12738188788624336,22.606148200000007,20.69993434999997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-08-30,23.92,23.92,23.879998999999998,22.45756,1200,45.669418249673456,0.06770282680430029,0.11544607566985475,22.54784100000001,20.719586049999972,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-03,23.950001,24.08,23.870001000000002,22.542194,10600,49.341378240967295,0.061334728112640846,0.10462380615841198,22.47824780000001,20.74101429999997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-04,24.139999,24.27,24.139999,22.814923999999998,15800,59.515151527144575,0.07740274505663436,0.09917959393805645,22.576053200000008,20.76413288999997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-05,24.309998999999998,24.309998999999998,24.23,22.824329000000002,3400,59.8361022311472,0.08985982106624135,0.09731563936369343,22.65316880000001,20.78664514499997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-06,24.42,24.42,24.1,22.843138,5300,60.557647262679126,0.10009602795620509,0.09787171708219577,22.696429000000013,20.80729138499997,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-09,24.42,24.6,24.42,23.134672,2900,70.14863263109785,0.1302314261981259,0.1043436589053818,22.831851400000012,20.829441939999974,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-10,24.780001000000002,24.780001000000002,24.66,23.200502,26000,71.92719375188366,0.1576090581403946,0.11499673875238436,22.963513000000013,20.851501664999972,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-11,24.559998999999998,24.65,24.51,23.18169,5100,70.54137163851337,0.17576198278872113,0.12714978755965173,23.036866200000013,20.873560644999976,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-12,24.65,24.68,24.610001,23.144073000000002,1200,67.53898913577976,0.18498058776631154,0.1387159476009837,23.10081500000001,20.893844829999974,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-13,24.719998999999998,24.719998999999998,24.610001,23.144073000000002,800,67.53898913577976,0.19009510063745694,0.14899177820827836,23.16100200000001,20.913895674999978,0,17600.0,False,False,21087.985665,0.0,0.0,0.0,0.0,0.0,21087.985665
2013-09-16,24.879998999999998,24.879998999999998,24.59,23.125267,3400,65.6783904504234,0.1904356779508909,0.15728055815680086,23.15912100000001,20.934132509999976,200,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-17,24.65,24.73,24.65,23.256923999999998,2900,71.9258117166664,0.1990348575787877,0.16563141804119824,23.17040540000001,20.95409424999998,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-18,24.84,25.049999,24.709999,23.548460000000002,12700,80.83780069674123,0.22676033611826085,0.17785720165661079,23.24375940000001,20.97509366999998,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-19,25.17,25.17,25.040001,23.604889,6900,82.10639661436771,0.25039987245411055,0.19236573581611074,23.33592260000001,20.99632856499998,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-20,25.190001000000002,25.190001000000002,25.040001,23.548460000000002,3300,76.27954501679845,0.2615658582163398,0.20620576029615656,23.41680000000001,21.017561324999978,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-23,25.120001000000002,25.129998999999998,24.940001000000002,23.492037,6800,70.50671005928078,0.26283235010166095,0.21753107825725745,23.490154000000008,21.03860530499998,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-24,25.110001,25.110001,24.9,23.454420000000002,22900,66.62777720083949,0.25782858904198847,0.22559058041420366,23.529653200000006,21.060674579999976,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-25,24.959999,24.98,24.959999,23.492037,1200,68.61976170604268,0.25397083221128725,0.2312666307736204,23.51836860000001,21.082278554999974,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-26,25.09,25.110001,25.01,23.520248000000002,2000,70.16099164988161,0.25030456880021035,0.23507421837893838,23.50144040000001,21.104490294999973,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-27,24.9,25.0,24.9,23.50144,1000,67.606685848552,0.24307931320691267,0.23667523734453325,23.492036400000007,21.126421324999974,0,17800.0,False,False,21287.985665,0.0,0.0,0.0,0.0,0.0,21287.985665
2013-09-30,24.860001,25.01,24.67,23.445013,8600,60.03993187240416,0.23014706665139784,0.2353696032059062,23.482631600000005,21.14671683999997,200,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-01,25.059998999999998,25.059998999999998,25.040001,23.548460000000002,2900,67.68957939496464,0.22564438839107837,0.23342456024294062,23.501439600000005,21.167762914999972,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-02,25.110001,25.209999,25.110001,23.680124,1900,74.77981317491167,0.23004831410289484,0.2327493110149315,23.539057000000007,21.190027324999974,0,18000.0,False,True,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-03,24.9,24.9,24.870001000000002,23.38859,3100,47.91596375695687,0.2076207765369098,0.22772360411932716,23.512725400000004,21.21204744499997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-04,24.83,25.110001,24.83,23.595484,7800,59.75470598698524,0.2041876599078698,0.2230164152770357,23.531534200000003,21.234261999999973,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-07,25.059998999999998,25.059998999999998,24.99,23.539061,2800,55.76604640551902,0.19466999121095085,0.21734713046381876,23.550343800000004,21.25442107499997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-08,24.9,24.91,24.48,23.040627999999998,6200,33.1865118044751,0.1452336297964365,0.20292443033034233,23.4487774,21.27232130999997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-09,24.42,24.440001000000002,24.25,22.965393,9800,31.000394815595214,0.09884470128310952,0.18210848452089579,23.3058312,21.28979870999997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-10,24.559998999999998,24.93,24.559998999999998,23.445013,9300,53.52148125988238,0.09963394872955078,0.1656135773626268,23.3171158,21.31084091499997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-11,24.889999,25.07,24.889999,23.576675,6200,57.87639296699814,0.10961982694281147,0.15441482727866374,23.313353999999997,21.332658979999973,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-15,25.219998999999998,25.309998999999998,25.17,23.689528,16900,61.44883469300309,0.125196810421091,0.1485712239071492,23.343447399999995,21.355652604999975,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-16,25.18,25.459999,25.18,23.934042,8300,68.19264934934736,0.15547964579101148,0.14995290828392166,23.5221302,21.381044314999972,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-17,25.379998999999998,25.559998999999998,25.35,24.037487,16200,70.69508151458784,0.1856856889350702,0.15709946441415137,23.736548999999997,21.40516643999997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-18,25.75,26.0,25.75,24.423063,3900,78.10391308400429,0.2379935154560826,0.17327827462253764,23.93215899999999,21.42811300499997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-21,26.129998999999998,26.139999,26.01,24.498297,22500,79.28310870360257,0.28226482665680663,0.19507558502939143,24.116483399999993,21.451858934999972,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-22,26.24,26.24,25.98,24.582937,12200,80.63675994889337,0.320485542535927,0.22015757653069856,24.295165199999996,21.47626317499997,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-23,26.02,26.030001000000002,25.860001,24.394854000000002,16300,69.06585359028804,0.33177451887955556,0.24248096500047,24.3873276,21.499868064999973,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-24,25.950001,26.129998999999998,25.950001,24.517109,6000,72.07155639893618,0.3465907878794994,0.2633029295762759,24.483252,21.524366364999974,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-25,26.25,26.34,26.200001,24.667578,7500,75.45801587341975,0.36625244834521453,0.28389283333006365,24.532154999999996,21.549099774999974,0,18000.0,False,False,21487.985665,0.0,0.0,0.0,0.0,0.0,21487.985665
2013-10-28,26.360001,26.360001,26.200001,24.658171,13100,74.80371973180831,0.37673265015345336,0.30246079669474163,24.564129799999996,21.573127849999974,200,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-10-29,26.4,26.4,26.209999,24.733407999999997,12200,76.67053757098465,0.3866521968675585,0.319299076729305,24.594223999999993,21.597391039999977,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-10-30,26.440001000000002,26.450001,26.18,24.667578,9900,71.33465379597232,0.38476623264792664,0.3323925079130294,24.648768799999992,21.62198337499997,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-10-31,26.190001000000002,26.360001,26.120001000000002,24.724005,14600,73.18067509469405,0.3834051241265861,0.34259503115574075,24.690147999999994,21.647139989999975,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-01,26.299999,26.299999,26.16,24.601748,3400,63.032685626272325,0.36821674424090745,0.34771937377277407,24.676982,21.671121069999973,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-04,26.379998999999998,26.379998999999998,26.200001,24.676983,10300,66.3463593691873,0.3581224666183225,0.34979999234188375,24.680744400000002,21.695196179999975,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-05,26.290001,26.33,26.15,24.761620999999998,5300,69.85399871418093,0.3528844261263444,0.3504168790987759,24.686387000000003,21.719882559999974,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-06,26.4,26.4,26.24,24.7146,9500,65.47917597446624,0.341008110343445,0.34853512534770975,24.6957914,21.743816589999973,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-07,26.35,26.35,25.82,24.282,9900,39.33080690381528,0.293307770509621,0.337489654380092,24.607390400000003,21.766198929999973,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-08,25.92,26.110001,25.870001000000002,24.545322,2900,52.61967457384102,0.2735989142807327,0.3247115063602201,24.596105200000004,21.789004444999975,0,18200.0,False,False,21687.985665,0.0,0.0,0.0,0.0,0.0,21687.985665
2013-11-11,26.18,26.18,26.08,24.573534,6600,53.86880867618278,0.25729009627484345,0.31122722434314476,24.575415400000004,21.813502734999975,200,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-12,26.09,26.139999,26.049999,24.582937,1700,54.331834338127805,0.24233054830698464,0.29744788913591275,24.539678600000002,21.837577819999975,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-13,26.01,26.4,26.0,24.827451999999997,4600,64.90196153956191,0.24735397313778051,0.28742910593628634,24.562249,21.86249930499998,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-14,26.299999,26.49,26.299999,24.91209,4800,67.87197531317628,0.25522260543384334,0.28098780583579774,24.688267,21.887655904999978,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-15,26.540001,26.6,26.540001,25.015539,2400,71.29733830521332,0.26673131044718446,0.2781365067580751,24.7823104,21.91398804499998,0,18400.0,False,True,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-18,26.68,26.68,26.33,24.761620999999998,15600,54.761886209291646,0.25245286211920615,0.2729997778303013,24.8199278,21.938862509999975,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-19,26.25,26.43,26.209999,24.648767000000003,8000,48.94102562306994,0.22938648964436226,0.2642771201931135,24.833093799999997,21.96209119999997,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-20,26.360001,26.43,26.17,24.611153,10500,47.01898518387961,0.20569990733906707,0.2525616776223042,24.789833999999995,21.98682460999997,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-21,26.32,26.469998999999998,26.32,24.893282,10700,60.45861825884267,0.20730390231538465,0.2435101225609203,24.786072399999995,22.01169908999997,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-22,26.59,26.620001000000002,26.530001000000002,25.034349,8200,65.50671129569184,0.2174513638801301,0.23829837082476227,24.789834399999993,22.03765505999997,0,18400.0,False,False,21887.985665,0.0,0.0,0.0,0.0,0.0,21887.985665
2013-11-25,26.73,26.73,26.620001000000002,25.100179999999998,10500,67.72536622269308,0.22817505184247722,0.23627370702830525,24.857546199999994,22.063705084999974,200,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-11-26,26.76,26.879998999999998,26.719998999999998,25.260051999999998,10500,72.65411808105162,0.2467298381167673,0.23836493324599767,24.979803199999996,22.08951998999997,0,18600.0,False,True,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-11-27,26.91,27.0,26.91,25.391714,9700,76.11952709251243,0.2689582793502794,0.24448360246685402,25.135915399999995,22.11594619999997,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-11-28,27.120001000000002,27.120001000000002,27.0,25.457544,12900,77.746471670703,0.2885600691560164,0.2532988958046865,25.248767799999996,22.143124744999973,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-11-29,26.99,27.200001,26.99,25.532778,18300,79.58091506841535,0.3066307355946343,0.2639652637626761,25.3484536,22.170585414999973,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-02,27.209999,27.209999,27.1,25.523369,15600,78.6453889339468,0.31654372228478067,0.27448095546709705,25.433091400000002,22.197810949999973,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-03,27.1,27.129998999999998,26.98,25.476353,7200,73.65322455934115,0.3169524073293708,0.2829752458395518,25.476351599999997,22.22508353999997,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-04,27.049999,27.18,26.93,25.495161,33600,74.40319847427766,0.3151609621953071,0.2894123891107029,25.497040999999996,22.251791864999973,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-05,27.049999,27.1,27.049999,25.457544,2100,69.81683675181833,0.30716504407380185,0.2929629201033227,25.497041,22.279769779999974,0,18600.0,False,False,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-06,27.34,27.34,27.190001000000002,25.617416,13700,76.82287395169621,0.3101533014535498,0.29640099637336814,25.5139686,22.309393449999973,0,18600.0,False,True,22087.985665,0.0,0.0,0.0,0.0,0.0,22087.985665
2013-12-09,27.35,27.43,27.35,25.739672,11500,80.76285389340993,0.31871263357211177,0.30086332381311687,25.557229199999995,22.339158169999973,200,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-10,27.41,27.42,27.35,25.720865,7200,78.39730033753585,0.3202863367012192,0.30474792639073733,25.606131599999998,22.369063974999975,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-11,27.290001,27.370001000000002,27.07,25.457544,4000,53.21603619553689,0.29686364443255897,0.3031710699991017,25.5986082,22.398029339999976,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-12,27.0,27.08,26.940001000000002,25.335287,13400,45.403348719162935,0.26537677562454576,0.29561221112419056,25.5741568,22.424784679999973,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-13,26.940001000000002,27.049999,26.93,25.354092,10000,46.78978667380947,0.23918345361684956,0.2843264596227224,25.521492000000002,22.45201022499997,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-16,27.09,27.129998999999998,27.07,25.476353,3000,55.304347093001276,0.22568889701689798,0.2725989471015575,25.468828199999997,22.479894099999974,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-17,27.15,27.15,27.0,25.438732,7200,52.33118816126832,0.20954318005662387,0.2599877936925708,25.4124016,22.507213694999972,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-18,27.09,27.299999,26.719998999999998,25.673841,9900,65.64794354581548,0.21326057924665065,0.2506423508033868,25.455661,22.53425115999997,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-19,27.34,27.34,27.15,25.617416,16700,60.93410451065198,0.2092416118969922,0.24236220302210792,25.512086800000002,22.561288634999972,0,18800.0,False,False,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-20,27.370001000000002,27.57,27.309998999999998,25.918354,18700,72.90632886402008,0.22771477865271095,0.23943271814822853,25.6249392,22.589407599999976,0,18800.0,False,True,22287.985665,0.0,0.0,0.0,0.0,0.0,22287.985665
2013-12-23,27.700001,27.780001000000002,27.66,26.115845,17400,78.00940672056436,0.2553472850436229,0.24261563152730742,25.752837600000003,22.61823188499998,200,19000.0,False,True,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2013-12-24,27.950001,27.950001,27.52,26.187056,7600,79.60743300875382,0.2797673936399967,0.2500459839498453,25.902502400000003,22.647365214999976,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2013-12-27,27.76,27.76,27.58,26.187056,7800,79.60743300875382,0.29571172494895137,0.25917913214966654,26.005145399999996,22.676921739999976,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2013-12-30,27.6,27.6,27.49,26.158575,6500,76.64180509543192,0.30256179962179175,0.2678556656440916,26.113377200000002,22.70610073999998,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2013-12-31,27.549999,27.719998999999998,27.549999,26.319986,8600,81.21737444737519,0.3173567606945653,0.2777558846541863,26.193703600000003,22.73594572999998,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2014-01-02,27.57,27.57,27.48,26.111099,7700,62.837224508287136,0.3086683027237207,0.2839383682680932,26.192754400000002,22.76516948499998,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2014-01-03,27.59,27.59,27.35,25.968676000000002,8400,53.3405005494565,0.286982139895013,0.28454712259347714,26.149078400000008,22.79391622499998,0,19000.0,False,False,22487.985665,0.0,0.0,0.0,0.0,0.0,22487.985665
2014-01-06,27.24,27.309998999999998,27.16,25.873726,6600,47.78513794900483,0.2591467457711545,0.2794670472290126,26.086412400000007,22.822423324999978,200,19200.0,False,False,22687.985665,0.0,0.0,0.0,0.0,0.0,22687.985665
2014-01-07,27.209999,27.450001,27.209999,26.063623,10100,57.90278886254536,0.24953362791603695,0.2734803633664175,26.06742200000001,22.851080549999978,0,19200.0,False,False,22687.985665,0.0,0.0,0.0,0.0,0.0,22687.985665
2014-01-08,27.559998999999998,27.58,27.450001,26.082613000000002,11600,58.82343023656866,0.24067316660030968,0.26691892401319595,26.019947400000014,22.880961254999974,0,19200.0,False,False,22687.985665,0.0,0.0,0.0,0.0,0.0,22687.985665
2014-01-09,27.540001,27.6,27.379998999999998,25.99716,5900,52.82513256190571,0.22417173204695828,0.25836948561994844,25.997159600000014,22.909521284999972,0,19200.0,False,False,22687.985665,0.0,0.0,0.0,0.0,0.0,22687.985665
